gwcode,year,infmort,infmort_yearadj,infmort_imputed
235,1968,60.3,-0.5534712428431124,FALSE
235,1969,58.4,-0.5610131789226651,FALSE
235,1970,55.3,-0.5850918180480549,FALSE
235,1971,51.6,-0.6240444172359537,FALSE
235,1972,47.5,-0.6740496939944011,FALSE
235,1973,43.3,-0.7166968065274706,FALSE
235,1974,39.4,-0.7697590083629254,FALSE
235,1975,36,-0.8296519606246648,FALSE
235,1976,32.7,-0.8627883548863065,FALSE
235,1977,29.6,-0.9008226915009687,FALSE
235,1978,26.8,-0.9259086976316233,FALSE
235,1979,24.5,-0.9453240564243716,FALSE
235,1980,22.8,-0.9549582876673655,FALSE
235,1981,21.3,-0.9602261720144932,FALSE
235,1982,19.9,-0.9659414010176137,FALSE
235,1983,18.7,-0.9668103702744805,FALSE
235,1984,17.5,-0.9592049207733576,FALSE
235,1985,16.5,-0.9577086776116348,FALSE
235,1986,15.5,-0.9571891629035426,FALSE
235,1987,14.5,-0.9578637005772153,FALSE
235,1988,13.5,-0.9593313834184898,FALSE
235,1989,12.5,-0.96437837243041,FALSE
235,1990,11.6,-0.9694064851404653,FALSE
235,1991,10.6,-0.9860151241795625,FALSE
235,1992,9.7,-0.9810194433890845,FALSE
235,1993,8.8,-0.9865088453473687,FALSE
235,1994,8.1,-0.9737402594104085,FALSE
235,1995,7.5,-0.9938659440682458,FALSE
235,1996,7,-0.9945421550017559,FALSE
235,1997,6.6,-0.9935814250477438,FALSE
235,1998,6.3,-0.992922519760903,FALSE
235,1999,5.9,-0.9939341270903276,FALSE
235,2000,5.5,-0.9914453289848756,FALSE
235,2001,5.1,-0.9931490807496159,FALSE
235,2002,4.7,-1.001134264784145,FALSE
235,2003,4.3,-1.0044085745459859,FALSE
235,2004,3.9,-1.010627482537176,FALSE
235,2005,3.6,-1.007458997672004,FALSE
235,2006,3.4,-0.9964935832424828,FALSE
235,2007,3.3,-0.9951481901357638,FALSE
235,2008,3.2,-0.9853314719634072,FALSE
235,2009,3.1,-0.9820761544344215,FALSE
235,2010,3.1,-0.9608363056169991,FALSE
235,2011,3,-0.974442482525081,FALSE
235,2012,3,-0.9674453608776582,FALSE
235,2013,3,-0.9596809127507819,FALSE
235,2014,3,-0.95106804521291,FALSE
235,2015,3,-0.9419027559924257,FALSE
235,2016,3,-0.9365760393627556,FALSE
235,2017,3,-0.9272813858209844,FALSE
235,2018,2.9,-0.9249580979393192,FALSE
235,2019,2.8,-0.9248754130688415,FALSE
235,2020,2.7,-0.921358978813608,FALSE
260,1960,27.82374851519493,-1.1812495517969193,TRUE
260,1961,27.24519457290824,-1.1840532911540258,TRUE
260,1962,26.673950738589365,-1.1977411185503237,TRUE
260,1963,26.110017012238295,-1.1956855189393123,TRUE
260,1964,25.55339339385502,-1.1866145477746468,TRUE
260,1965,25.004079883439562,-1.1827063137807674,TRUE
260,1966,24.462076480991907,-1.1817485999481392,TRUE
260,1967,23.927383186512046,-1.1763734554239815,TRUE
260,1968,23.4,-1.1862999615589673,FALSE
260,1969,22.7,-1.1837245110075254,FALSE
260,1970,22.1,-1.1743861874448718,FALSE
260,1971,21.3,-1.1672953532136805,FALSE
260,1972,20.6,-1.1692507290999108,FALSE
260,1973,19.7,-1.1598176210680702,FALSE
260,1974,18.8,-1.1585637715283306,FALSE
260,1975,17.7,-1.1789588253295027,FALSE
260,1976,16.6,-1.1750389124295746,FALSE
260,1977,15.5,-1.1793011489354768,FALSE
260,1978,14.4,-1.175892231915655,FALSE
260,1979,13.5,-1.1714963848788489,FALSE
260,1980,12.6,-1.1687117652210186,FALSE
260,1981,11.8,-1.163670052621046,FALSE
260,1982,11,-1.1597740337970592,FALSE
260,1983,10.3,-1.1520943031750737,FALSE
260,1984,9.8,-1.1312821411146232,FALSE
260,1985,9.2,-1.1228829515418117,FALSE
260,1986,8.7,-1.1133204594235646,FALSE
260,1987,8.3,-1.101683449405051,FALSE
260,1988,7.8,-1.09283257393644,FALSE
260,1989,7.4,-1.08506633887958,FALSE
260,1990,7,-1.0796621136141065,FALSE
260,1991,6.6,-1.0857185168973422,FALSE
260,1992,6.2,-1.0692849306834442,FALSE
260,1993,5.8,-1.0629548441261696,FALSE
260,1994,5.5,-1.0389108122164101,FALSE
260,1995,5.3,-1.0513092628624954,FALSE
260,1996,5,-1.0475811948632978,FALSE
260,1997,4.8,-1.042239493367264,FALSE
260,1998,4.7,-1.0371729199479753,FALSE
260,1999,4.5,-1.0336784877532872,FALSE
260,2000,4.4,-1.0235511909344788,FALSE
260,2001,4.3,-1.0172568404729212,FALSE
260,2002,4.2,-1.01668524807717,FALSE
260,2003,4.1,-1.0108397109242082,FALSE
260,2004,4,-1.0073008006552093,FALSE
260,2005,3.9,-0.9971624520152551,FALSE
260,2006,3.8,-0.9822859090924343,FALSE
260,2007,3.7,-0.980515547489025,FALSE
260,2008,3.6,-0.9703046098700044,FALSE
260,2009,3.5,-0.9665247042163191,FALSE
260,2010,3.5,-0.9451577696731894,FALSE
260,2011,3.4,-0.9580096458562295,FALSE
260,2012,3.4,-0.9505495591225713,FALSE
260,2013,3.3,-0.946673641412464,FALSE
260,2014,3.3,-0.9377572330866323,FALSE
260,2015,3.3,-0.9282825756081448,FALSE
260,2016,3.3,-0.9225941385835371,FALSE
260,2017,3.3,-0.912976814413993,FALSE
260,2018,3.2,-0.9102977650824393,FALSE
260,2019,3.2,-0.9048467414766279,FALSE
260,2020,3.1,-0.9008500230314095,FALSE
265,1960,47.38523864746094,-0.8940170400490398,FALSE
265,1961,37.553321838378906,-1.0306773432243157,FALSE
265,1962,37.07432556152344,-1.037908805271715,FALSE
265,1963,41.090538024902344,-0.9606006243747057,FALSE
265,1964,35.16001892089844,-1.0342618653527171,FALSE
265,1965,30.22162437438965,-1.0989380807537044,FALSE
265,1966,26.933244705200195,-1.1409361820828419,FALSE
265,1967,24.603290557861328,-1.1650139046240604,FALSE
265,1968,22.75201416015625,-1.1974128084092206,FALSE
265,1969,22.741872787475582,-1.1829941283950036,FALSE
265,1970,21.11872100830078,-1.1918037231260685,FALSE
265,1971,21.759153366088867,-1.1590631586300137,FALSE
265,1972,20.713912963867188,-1.16715370985757,FALSE
265,1973,18.774967193603516,-1.1771863198243069,FALSE
265,1974,19.59003639221191,-1.1436526107338645,FALSE
265,1975,19.092172622680664,-1.1523853032553775,FALSE
265,1976,15.792856216430664,-1.190693017798339,FALSE
265,1977,16.864084243774414,-1.1523601506363976,FALSE
265,1978,15.946205139160156,-1.1447207943821558,FALSE
265,1979,15.879369735717772,-1.1225738763896305,FALSE
265,1980,15.30254077911377,-1.1120767172047317,FALSE
265,1981,14.260381698608398,-1.1109806209854423,FALSE
265,1982,13.556851387023926,-1.1040885016653037,FALSE
265,1983,14.631950378417969,-1.0565418265984672,FALSE
265,1984,12.095853805541992,-1.079975109794158,FALSE
265,1985,11.01719570159912,-1.0817659678978837,FALSE
265,1986,10.776239395141602,-1.0656489963868876,FALSE
265,1987,10.596569061279297,-1.0484105485084434,FALSE
265,1988,8.074758529663086,-1.0863973825653903,FALSE
265,1989,10.639569282531738,-1.0084041763540992,FALSE
265,1990,8.732157707214355,-1.0381446926088065,FALSE
290,1960,57.8,-0.7410911615848921,FALSE
290,1961,53.3,-0.7963804988428135,FALSE
290,1962,49.8,-0.8423414321567564,FALSE
290,1963,46.6,-0.8741422637857362,FALSE
290,1964,43.4,-0.9035829691083422,FALSE
290,1965,40.4,-0.9355231750021584,FALSE
290,1966,37.8,-0.9614669927388463,FALSE
290,1967,35.8,-0.9768378392468955,FALSE
290,1968,34.3,-0.9993668170060456,FALSE
290,1969,33.2,-1.0005741192178605,FALSE
290,1970,32,-0.9986628664500377,FALSE
290,1971,30.4,-1.004140781682416,FALSE
290,1972,28.5,-1.0238199418384413,FALSE
290,1973,26.8,-1.026505850591873,FALSE
290,1974,25.5,-1.032107853411427,FALSE
290,1975,24.5,-1.049161738991093,FALSE
290,1976,23.8,-1.0353989115406597,FALSE
290,1977,23.1,-1.0291992853537562,FALSE
290,1978,22.4,-1.01461253237757,FALSE
290,1979,21.7,-1.0028951945764202,FALSE
290,1980,21,-0.9926794895885983,FALSE
290,1981,20.4,-0.9794998028087982,FALSE
290,1982,19.9,-0.9659414010176137,FALSE
290,1983,19.3,-0.9535758036387236,FALSE
290,1984,18.5,-0.9368572298199466,FALSE
290,1985,17.8,-0.928294080884343,FALSE
290,1986,17.1,-0.9204523872517727,FALSE
290,1987,16.5,-0.9114702332133973,FALSE
290,1988,16,-0.9007782296825466,FALSE
290,1989,15.6,-0.8910190202750321,FALSE
290,1990,15.2,-0.8831194715523983,FALSE
290,1991,14.8,-0.8813265618258938,FALSE
290,1992,14.3,-0.8650133743736403,FALSE
290,1993,13.9,-0.8565506474234074,FALSE
290,1994,13.4,-0.8408925940750976,FALSE
290,1995,12.6,-0.8607018868633943,FALSE
290,1996,11.6,-0.8725523633202095,FALSE
290,1997,10.4,-0.8908588363732014,FALSE
290,1998,9.4,-0.9071873693984497,FALSE
290,1999,8.6,-0.9172842886689053,FALSE
290,2000,8.1,-0.9155587461949045,FALSE
290,2001,7.6,-0.9178123316142875,FALSE
290,2002,7.3,-0.9202691516604157,FALSE
290,2003,7,-0.9175882334399837,FALSE
290,2004,6.8,-0.9141537079601425,FALSE
290,2005,6.5,-0.9079257229900959,FALSE
290,2006,6.3,-0.8934879456546311,FALSE
290,2007,6.1,-0.8927196916085921,FALSE
290,2008,5.8,-0.8876568683562897,FALSE
290,2009,5.5,-0.88876745312580685,FALSE
290,2010,5.1,-0.8824436258979506,FALSE
290,2011,4.9,-0.8963865083480359,FALSE
290,2012,4.7,-0.895638203418539,FALSE
290,2013,4.5,-0.8946445560591924,FALSE
290,2014,4.3,-0.8933878593323733,FALSE
290,2015,4.2,-0.8874220344553021,FALSE
290,2016,4.1,-0.8853090698389545,FALSE
290,2017,4,-0.8795994811310135,FALSE
290,2018,3.9,-0.8760903217497199,FALSE
290,2019,3.8,-0.8748037340883075,FALSE
290,2020,3.7,-0.8700865893581121,FALSE
305,1960,37.3,-1.0421043487714365,FALSE
305,1961,34.9,-1.070156459230882,FALSE
305,1962,32.9,-1.102059580819254,FALSE
305,1963,31.1,-1.1173791887679205,FALSE
305,1964,29.6,-1.1224389046815586,FALSE
305,1965,28.3,-1.1297899649424379,FALSE
305,1966,27.2,-1.1365306023847466,FALSE
305,1967,26.3,-1.136498374364042,FALSE
305,1968,25.7,-1.1468553530753234,FALSE
305,1969,25.2,-1.140117274867129,FALSE
305,1970,25,-1.1229116792746678,FALSE
305,1971,24.7,-1.1063365023118892,FALSE
305,1972,24.2,-1.1029784716136715,FALSE
305,1973,23.1,-1.0959781816851024,FALSE
305,1974,21.6,-1.1057165221660425,FALSE
305,1975,19.8,-1.1388744310191115,FALSE
305,1976,18,-1.1478866900345077,FALSE
305,1977,16.6,-1.1575758792065434,FALSE
305,1978,15.5,-1.1537162732291684,FALSE
305,1979,14.6,-1.1488791520334012,FALSE
305,1980,13.9,-1.1414686749445726,FALSE
305,1981,13.2,-1.133688849163238,FALSE
305,1982,12.6,-1.1249277177917656,FALSE
305,1983,11.9,-1.1168021254797227,FALSE
305,1984,11.3,-1.0977606046845065,FALSE
305,1985,10.7,-1.0889430322410905,FALSE
305,1986,10.1,-1.081175780728266,FALSE
305,1987,9.4,-1.0761670423549512,FALSE
305,1988,8.9,-1.0670691862926251,FALSE
305,1989,8.4,-1.061402031732684,FALSE
305,1990,8,-1.0556934987285322,FALSE
305,1991,7.7,-1.0583000838999528,FALSE
305,1992,7.2,-1.044066220027913,FALSE
305,1993,6.7,-1.040021044492529,FALSE
305,1994,6.2,-1.0213648941532558,FALSE
305,1995,5.7,-1.0408650230817227,FALSE
305,1996,5.3,-1.0396253388840666,FALSE
305,1997,5,-1.0368330413317617,FALSE
305,1998,4.8,-1.0344072699362834,FALSE
305,1999,4.7,-1.0280007219442928,FALSE
305,2000,4.6,-1.0177137614890963,FALSE
305,2001,4.5,-1.0112299005420948,FALSE
305,2002,4.4,-1.0104648547599602,FALSE
305,2003,4.3,-1.0044085745459859,FALSE
305,2004,4.2,-1.0006474368912759,FALSE
305,2005,4.1,-0.9902980882440889,FALSE
305,2006,3.9,-0.9787339905549223,FALSE
305,2007,3.8,-0.9768573868273402,FALSE
305,2008,3.8,-0.9627911788233031,FALSE
305,2009,3.7,-0.9587489791072679,FALSE
305,2010,3.6,-0.9412381356872369,FALSE
305,2011,3.5,-0.9539014366890166,FALSE
305,2012,3.3,-0.954773509561343,FALSE
305,2013,3.2,-0.9510093985252367,FALSE
305,2014,3.1,-0.946631107837484,FALSE
305,2015,3,-0.9419027559924257,FALSE
305,2016,3,-0.9365760393627556,FALSE
305,2017,2.9,-0.9320495762899815,FALSE
305,2018,2.9,-0.9249580979393192,FALSE
305,2019,2.9,-0.9198682451707881,FALSE
305,2020,3,-0.9059772619769592,FALSE
310,1960,47.9,-0.8864585056408331,FALSE
310,1961,45.4,-0.9139256122702994,FALSE
310,1962,43.7,-0.9360858526799063,FALSE
310,1963,42.4,-0.9400516241034894,FALSE
310,1964,41.3,-0.9368871332173099,FALSE
310,1965,40,-0.9419452176448122,FALSE
310,1966,38.8,-0.9449515578665915,FALSE
310,1967,37.8,-0.9432250950117067,FALSE
310,1968,36.9,-0.9547772595897522,FALSE
310,1969,35.9,-0.9534783041862326,FALSE
310,1970,35,-0.945413375239482,FALSE
310,1971,34.4,-0.9324244865038382,FALSE
310,1972,34.7,-0.9096843872788071,FALSE
310,1973,35.1,-0.870662513274628,FALSE
310,1974,34.4,-0.8641290965098685,FALSE
310,1975,32.1,-0.9040944072011057,FALSE
310,1976,29.2,-0.9306689108739734,FALSE
310,1977,26.6,-0.9600734271253322,FALSE
310,1978,24.5,-0.9722766112488227,FALSE
310,1979,22.7,-0.9823340738078313,FALSE
310,1980,21.3,-0.9863926226017262,FALSE
310,1981,20.4,-0.9794998028087982,FALSE
310,1982,19.9,-0.9659414010176137,FALSE
310,1983,19.7,-0.9447527592148861,FALSE
310,1984,19.6,-0.9122747697711943,FALSE
310,1985,19.3,-0.8943541615836217,FALSE
310,1986,18.7,-0.8837156116000028,FALSE
310,1987,17.6,-0.8859538261632973,FALSE
310,1988,16.4,-0.8914097250847958,FALSE
310,1989,15.6,-0.8910190202750321,FALSE
310,1990,15.2,-0.8831194715523983,FALSE
310,1991,14.7,-0.8838191466438384,FALSE
310,1992,13.8,-0.8776227297014061,FALSE
310,1993,12.6,-0.889677246894221,FALSE
310,1994,11.6,-0.8860106690946372,FALSE
310,1995,10.8,-0.9077009658768714,FALSE
310,1996,10.3,-0.9070277392302116,FALSE
310,1997,9.9,-0.9043749664619569,FALSE
310,1998,9.6,-0.9016560693750655,FALSE
310,1999,9.1,-0.9030898741464197,FALSE
310,2000,8.7,-0.8980464578587574,FALSE
310,2001,8.2,-0.8997315118218089,FALSE
310,2002,7.6,-0.9109385616846006,FALSE
310,2003,7.1,-0.9143726652508726,FALSE
310,2004,6.7,-0.9174803898421092,FALSE
310,2005,6.4,-0.911357904875679,FALSE
310,2006,6.1,-0.9005917827296555,FALSE
310,2007,5.8,-0.9036941735936461,FALSE
310,2008,5.5,-0.8989270149263416,FALSE
310,2009,5.2,-0.9004310407893837,FALSE
310,2010,5.1,-0.8824436258979506,FALSE
310,2011,4.9,-0.8963865083480359,FALSE
310,2012,4.8,-0.8914142529797671,FALSE
310,2013,4.7,-0.8859730418336472,FALSE
310,2014,4.5,-0.8845139845815216,FALSE
310,2015,4.2,-0.8874220344553021,FALSE
310,2016,4,-0.8899697034320274,FALSE
310,2017,3.7,-0.8939040525380048,FALSE
310,2018,3.5,-0.8956374322255596,FALSE
310,2019,3.4,-0.8948324056805211,FALSE
310,2020,3.4,-0.8854683061947609,FALSE
316,1993,8.6,-0.9916052452659553,FALSE
316,1994,7.9,-0.9787533788570241,FALSE
316,1995,7.1,-1.0043101838490185,FALSE
316,1996,6.4,-1.0104538669602185,FALSE
316,1997,5.8,-1.0152072331897528,FALSE
316,1998,5.2,-1.0233446698895152,FALSE
316,1999,4.8,-1.025161839039796,FALSE
316,2000,4.5,-1.0206324762117875,FALSE
316,2001,4.3,-1.0172568404729212,FALSE
316,2002,4.1,-1.0197954447357749,FALSE
316,2003,3.9,-1.0172708473024306,FALSE
316,2004,3.7,-1.0172808463011094,FALSE
316,2005,3.6,-1.007458997672004,FALSE
316,2006,3.4,-0.9964935832424828,FALSE
316,2007,3.2,-0.9988063507974486,FALSE
316,2008,3,-0.9928449030101085,FALSE
316,2009,2.9,-0.9898518795434729,FALSE
316,2010,2.7,-0.9765148415608088,FALSE
316,2011,2.6,-0.9908753191939326,FALSE
316,2012,2.6,-0.9843411626327451,FALSE
316,2013,2.5,-0.9813596983146451,FALSE
316,2014,2.5,-0.9732527320900395,FALSE
316,2015,2.5,-0.9646030566328938,FALSE
316,2016,2.6,-0.9552185737350467,FALSE
316,2017,2.6,-0.9463541476969727,FALSE
316,2018,2.5,-0.9445052084151587,FALSE
316,2019,2.4,-0.9449040846610551,FALSE
316,2020,2.3,-0.9418679345958062,FALSE
317,1993,11.1,-0.9279002462836213,FALSE
317,1994,10.6,-0.9110762663277147,FALSE
317,1995,10.1,-0.9259783854932234,FALSE
317,1996,9.7,-0.9229394511886745,FALSE
317,1997,9.3,-0.9205943225684635,FALSE
317,1998,8.9,-0.9210156194569099,FALSE
317,1999,8.5,-0.9201231715734024,FALSE
317,2000,8.2,-0.9126400314722133,FALSE
317,2001,7.9,-0.9087719217180482,FALSE
317,2002,7.6,-0.9109385616846006,FALSE
317,2003,7.3,-0.9079415288726501,FALSE
317,2004,7.1,-0.9041736623142425,FALSE
317,2005,6.8,-0.8976291773333468,FALSE
317,2006,6.6,-0.8828321900420948,FALSE
317,2007,6.4,-0.8817452096235379,FALSE
317,2008,6.1,-0.8763867217862378,FALSE
317,2009,5.9,-0.8732160029077043,FALSE
317,2010,5.8,-0.8550061879962835,FALSE
317,2011,5.6,-0.8676290441775458,FALSE
317,2012,5.5,-0.8618465999083651,FALSE
317,2013,5.3,-0.8599584991570113,FALSE
317,2014,5.2,-0.8534554229535404,FALSE
317,2015,5.1,-0.8465614933024593,FALSE
317,2016,5,-0.8433633675012993,FALSE
317,2017,4.9,-0.8366857669100397,FALSE
317,2018,4.9,-0.8272225455601205,FALSE
317,2019,4.8,-0.8247320551077736,FALSE
317,2020,4.7,-0.8188141999026163,FALSE
325,1960,44.1,-0.9422560720461437,FALSE
325,1961,42.6,-0.9555871714597882,FALSE
325,1962,40.9,-0.9791160784938113,FALSE
325,1963,39.2,-0.9902682795836824,FALSE
325,1964,37.4,-0.9987377237053928,FALSE
325,1965,35.8,-1.009376665392678,FALSE
325,1966,34.3,-1.0192710147917379,FALSE
325,1967,33.1,-1.0222150439644002,FALSE
325,1968,32,-1.0388114254896896,FALSE
325,1969,30.9,-1.0406927764670253,FALSE
325,1970,29.6,-1.0412624594184823,FALSE
325,1971,28.1,-1.045377651410098,FALSE
325,1972,26.4,-1.0624787587054143,FALSE
325,1973,24.5,-1.0696913537038804,FALSE
325,1974,22.4,-1.0906173080625317,FALSE
325,1975,20.5,-1.1255129662489811,FALSE
325,1976,18.8,-1.1323711343801839,FALSE
325,1977,17.3,-1.1437507075608588,FALSE
325,1978,16.1,-1.141620295763812,FALSE
325,1979,15.1,-1.1385985916491066,FALSE
325,1980,14.2,-1.1351818079577003,FALSE
325,1981,13.4,-1.129405820097837,FALSE
325,1982,12.6,-1.1249277177917656,FALSE
325,1983,11.9,-1.1168021254797227,FALSE
325,1984,11.2,-1.0999953737798476,FALSE
325,1985,10.5,-1.0934683548145199,FALSE
325,1986,9.9,-1.0857678776847373,FALSE
325,1987,9.5,-1.0738473689867603,FALSE
325,1988,9,-1.0647270601431873,FALSE
325,1989,8.7,-1.0543027395886153,FALSE
325,1990,8.4,-1.0461060527743027,FALSE
325,1991,8,-1.0508223294461194,FALSE
325,1992,7.7,-1.0314568647001472,FALSE
325,1993,7.3,-1.024731844736769,FALSE
325,1994,6.8,-1.0063255358134093,FALSE
325,1995,6.4,-1.0225876034653707,FALSE
325,1996,6,-1.021061674932527,FALSE
325,1997,5.6,-1.020613685225255,FALSE
325,1998,5.3,-1.0205790198778233,FALSE
325,1999,5,-1.0194840732308017,FALSE
325,2000,4.7,-1.014795046766405,FALSE
325,2001,4.5,-1.0112299005420948,FALSE
325,2002,4.3,-1.013575051418565,FALSE
325,2003,4.1,-1.0108397109242082,FALSE
325,2004,3.9,-1.010627482537176,FALSE
325,2005,3.8,-1.000594633900838,FALSE
325,2006,3.7,-0.9858378276299464,FALSE
325,2007,3.6,-0.9841737081507097,FALSE
325,2008,3.5,-0.9740613253933551,FALSE
325,2009,3.4,-0.9704125667708448,FALSE
325,2010,3.4,-0.9490774036591418,FALSE
325,2011,3.3,-0.9621178550234424,FALSE
325,2012,3.2,-0.9589974600001148,FALSE
325,2013,3.1,-0.9553451556380093,FALSE
325,2014,3,-0.95106804521291,FALSE
325,2015,3,-0.9419027559924257,FALSE
325,2016,2.9,-0.9412366729558285,FALSE
325,2017,2.8,-0.9368177667589785,FALSE
325,2018,2.7,-0.9347316531772389,FALSE
325,2019,2.6,-0.9348897488649481,FALSE
325,2020,2.5,-0.9316134567047071,FALSE
338,1964,31.1,-1.098650216032296,FALSE
338,1965,30.3,-1.0976797517291685,FALSE
338,1966,29.4,-1.1001966456657861,FALSE
338,1967,28.3,-1.1028856301288532,FALSE
338,1968,27.2,-1.1211306084120771,FALSE
338,1969,26.1,-1.1244186698565866,FALSE
338,1970,24.9,-1.1246866623150196,FALSE
338,1971,23.7,-1.1242655761065337,FALSE
338,1972,22.5,-1.1342737043155067,FALSE
338,1973,21.3,-1.1297755319466736,FALSE
338,1974,20.2,-1.1321401468471866,FALSE
338,1975,19.1,-1.1522358957892418,FALSE
338,1976,18.1,-1.1459472455777173,FALSE
338,1977,17.1,-1.1477007566024828,FALSE
338,1978,16.3,-1.1375883032753598,FALSE
338,1979,15.6,-1.1283180312648122,FALSE
338,1980,15,-1.1184168293260415,FALSE
338,1981,14.5,-1.1058491602381308,FALSE
338,1982,13.9,-1.0966150860374646,FALSE
338,1983,13.4,-1.083715708890331,FALSE
338,1984,12.9,-1.0620042991590488,FALSE
338,1985,12.3,-1.0527404516536543,FALSE
338,1986,11.8,-1.0421429565982605,FALSE
338,1987,11.3,-1.032093248359324,FALSE
338,1988,10.8,-1.0225687894533082,FALSE
338,1989,10.4,-1.014073417438892,FALSE
338,1990,10,-1.007756268957384,FALSE
338,1991,9.6,-1.0109409723590075,FALSE
338,1992,9.3,-0.9911069276512973,FALSE
338,1993,9,-0.9814124454287819,FALSE
338,1994,8.7,-0.9587009010705622,FALSE
338,1995,8.3,-0.9729774645067005,FALSE
338,1996,8,-0.968022635070985,FALSE
338,1997,7.7,-0.9638459388524815,FALSE
338,1998,7.4,-0.9625003696322905,FALSE
338,1999,7.1,-0.9598675322363621,FALSE
338,2000,6.9,-0.9505833228671989,FALSE
338,2001,6.6,-0.947947031268419,FALSE
338,2002,6.5,-0.9451507249292554,FALSE
338,2003,6.3,-0.9400972107637621,FALSE
338,2004,6.2,-0.9341137992519425,FALSE
338,2005,6.1,-0.921654450532428,FALSE
338,2006,6,-0.9041437012671675,FALSE
338,2007,6,-0.8963778522702768,FALSE
338,2008,5.9,-0.8839001528329389,FALSE
338,2009,5.9,-0.8732160029077043,FALSE
338,2010,5.8,-0.8550061879962835,FALSE
338,2011,5.8,-0.85941262584312,FALSE
338,2012,5.8,-0.8491747485920499,FALSE
338,2013,5.8,-0.8382797135931481,FALSE
338,2014,5.8,-0.826833798700985,FALSE
338,2015,5.7,-0.8193211325338976,FALSE
338,2016,5.7,-0.8107389323497896,FALSE
338,2017,5.7,-0.798540243158063,FALSE
338,2018,5.7,-0.7881283246084413,FALSE
338,2019,5.7,-0.7796675440252931,FALSE
338,2020,5.6,-0.77266904939267,FALSE
339,1960,121.44988254303902,0.19351635101654047,TRUE
339,1961,118.68300822797582,0.17646166804170182,TRUE
339,1962,115.95243361963222,0.17428505241186132,TRUE
339,1963,113.25815871800827,0.17190454599121324,TRUE
339,1964,110.60018352310385,0.16215319289460958,TRUE
339,1965,107.97850803491906,0.14945697581578454,TRUE
339,1966,105.39313225345384,0.1548629808047727,TRUE
339,1967,102.84405617870823,0.149929517165377,TRUE
339,1968,100.33127981068222,0.13305839160539457,TRUE
339,1969,97.85480314937581,0.12719278820040944,TRUE
339,1970,95.41462619478904,0.1269359936099945,TRUE
339,1971,93.01074894692181,0.11841195652490194,TRUE
339,1972,90.64317140577418,0.12017124049904888,TRUE
339,1973,88.31189357134616,0.12846026734327917,TRUE
339,1974,86.01691544363771,0.11008947554801067,TRUE
339,1975,83.7582370226489,0.08194804146342241,TRUE
339,1976,81.53585830837966,0.08435599200161827,TRUE
339,1977,79.34977930083005,0.08174764874033362,TRUE
339,1978,77.2,0.09015340945831221,FALSE
339,1979,71.7,0.025160843853022325,FALSE
339,1980,66.5,-0.039171329912988405,FALSE
339,1981,61.7,-0.0950543008034693,FALSE
339,1982,57.3,-0.15140876439387618,FALSE
339,1983,53.4,-0.20141126650655294,FALSE
339,1984,49.8,-0.23737450297817883,FALSE
339,1985,46.6,-0.2766476303104949,FALSE
339,1986,43.7,-0.3097034920410981,FALSE
339,1987,41.2,-0.33851091127024524,FALSE
339,1988,39,-0.3620892153118702,FALSE
339,1989,37.1,-0.3822364166167661,FALSE
339,1990,35.5,-0.3965565893752432,FALSE
339,1991,34.1,-0.4002576919626069,FALSE
339,1992,32.9,-0.3959453561807569,FALSE
339,1993,31.8,-0.40042285470989597,FALSE
