idnum idacr year pop source
360 RUM 2001 22408 0
360 RUM 2002 21795 0
360 RUM 2003 21734 0
360 RUM 2004 21673 0
360 RUM 2005 21624 0
360 RUM 2006 21584 0
360 RUM 2007 21538 0
360 RUM 2008 21504 0
360 RUM 2009 21470 0
360 RUM 2010 21438 0
360 RUM 2011 21406.05 3
360 RUM 2012 21374.14 3
365 RUS 1816 45900 0
365 RUS 1817 46600 0
365 RUS 1818 47200 0
365 RUS 1819 47900 0
365 RUS 1820 48600 0
365 RUS 1821 49300 0
365 RUS 1822 50100 0
365 RUS 1823 50800 0
365 RUS 1824 51500 0
365 RUS 1825 52300 0
365 RUS 1826 53000 0
365 RUS 1827 53800 0
365 RUS 1828 54600 0
365 RUS 1829 55300 0
365 RUS 1830 56100 0
365 RUS 1831 56900 0
365 RUS 1832 57700 0
365 RUS 1833 58500 0
365 RUS 1834 59300 0
365 RUS 1835 60200 0
365 RUS 1836 60600 0
365 RUS 1837 61000 0
365 RUS 1838 61500 0
365 RUS 1839 61900 0
365 RUS 1840 62400 0
365 RUS 1841 62900 0
365 RUS 1842 63500 0
365 RUS 1843 64000 0
365 RUS 1844 64600 0
365 RUS 1845 65200 0
365 RUS 1846 65800 0
365 RUS 1847 66500 0
365 RUS 1848 67100 0
365 RUS 1849 67800 0
365 RUS 1850 68500 0
365 RUS 1851 69000 0
365 RUS 1852 69500 0
365 RUS 1853 70100 0
365 RUS 1854 70600 0
365 RUS 1855 71100 0
365 RUS 1856 71600 0
365 RUS 1857 72100 0
365 RUS 1858 72800 0
365 RUS 1859 73900 0
365 RUS 1860 74100 0
365 RUS 1861 73600 0
365 RUS 1862 73800 0
365 RUS 1863 74300 0
365 RUS 1864 74700 0
365 RUS 1865 75100 0
365 RUS 1866 76500 0
365 RUS 1867 79900 0
365 RUS 1868 81900 0
365 RUS 1869 83400 0
365 RUS 1870 84500 0
365 RUS 1871 85400 0
365 RUS 1872 86600 0
365 RUS 1873 87900 0
365 RUS 1874 89900 0
365 RUS 1875 90200 0
365 RUS 1876 91400 0
365 RUS 1877 92200 0
365 RUS 1878 93000 0
365 RUS 1879 95300 0
365 RUS 1880 97700 0
365 RUS 1881 1e+05 0
365 RUS 1882 102400 0
365 RUS 1883 104700 0
365 RUS 1884 106700 0
365 RUS 1885 108800 0
365 RUS 1886 110900 0
365 RUS 1887 113100 0
365 RUS 1888 115300 0
365 RUS 1889 116600 0
365 RUS 1890 117800 0
365 RUS 1891 119000 0
365 RUS 1892 120200 0
365 RUS 1893 121500 0
365 RUS 1894 122700 0
365 RUS 1895 123900 0
365 RUS 1896 125100 0
365 RUS 1897 126400 0
365 RUS 1898 128400 0
365 RUS 1899 130300 0
365 RUS 1900 132900 0
365 RUS 1901 134800 0
365 RUS 1902 136600 0
365 RUS 1903 139100 0
365 RUS 1904 141600 0
365 RUS 1905 143900 0
365 RUS 1906 146400 0
365 RUS 1907 149100 0
365 RUS 1908 152500 0
365 RUS 1909 157100 0
365 RUS 1910 160700 0
365 RUS 1911 163900 0
365 RUS 1912 167900 0
365 RUS 1913 170900 0
365 RUS 1914 175100 0
365 RUS 1915 178900 0
365 RUS 1916 181500 0
365 RUS 1917 184600 0
365 RUS 1918 143450 0
365 RUS 1919 142265 0
365 RUS 1920 139675 0
365 RUS 1921 136876 0
365 RUS 1922 136508 0
365 RUS 1923 136102 0
365 RUS 1924 137674 0
365 RUS 1925 140619 0
365 RUS 1926 143760 0
365 RUS 1927 147135 0
365 RUS 1928 150004 0
365 RUS 1929 152774 0
365 RUS 1930 154919 0
365 RUS 1931 156701 0
365 RUS 1932 158094 0
365 RUS 1933 158168 0
365 RUS 1934 159156 0
365 RUS 1935 160049 0
365 RUS 1936 161272 0
365 RUS 1937 163388 0
365 RUS 1938 166859 0
365 RUS 1939 170315 0
365 RUS 1940 194077 0
365 RUS 1941 196659 0
365 RUS 1942 193800 0
365 RUS 1943 188100 0
365 RUS 1944 182500 0
365 RUS 1945 177300 0
365 RUS 1946 174000 0
365 RUS 1947 173600 0
365 RUS 1948 178000 0
365 RUS 1949 175000 0
365 RUS 1950 180075 0
365 RUS 1951 183190 0
365 RUS 1952 186377 0
365 RUS 1953 189490 0
365 RUS 1954 192709 0
365 RUS 1955 196159 0
365 RUS 1956 199658 0
365 RUS 1957 203169 0
365 RUS 1958 206775 0
365 RUS 1959 210498 0
365 RUS 1960 214329 0
365 RUS 1961 218145 0
365 RUS 1962 221730 0
365 RUS 1963 225063 0
365 RUS 1964 228149 0
365 RUS 1965 230936 0
365 RUS 1966 233533 0
365 RUS 1967 235994 0
365 RUS 1968 238316 0
365 RUS 1969 240554 0
365 RUS 1970 242767 0
365 RUS 1971 245110 0
365 RUS 1972 247501 0
365 RUS 1973 249802 0
365 RUS 1974 252131 0
365 RUS 1975 254469 0
365 RUS 1976 256760 0
365 RUS 1977 259029 0
365 RUS 1978 261253 0
365 RUS 1979 263404 0
365 RUS 1980 265484 0
365 RUS 1981 267622 0
365 RUS 1982 269901 0
365 RUS 1983 272368 0
365 RUS 1984 274874 0
365 RUS 1985 277334 0
365 RUS 1986 280016 0
365 RUS 1987 282830 0
365 RUS 1988 285419 0
365 RUS 1989 287630 0
365 RUS 1990 281344 0
365 RUS 1991 148245 0
365 RUS 1992 148310 0
365 RUS 1993 148146 0
365 RUS 1994 147968 0
365 RUS 1995 147774 0
365 RUS 1996 147739 0
365 RUS 1997 147105 0
365 RUS 1998 147434 0
365 RUS 1999 147196 0
365 RUS 2000 146934 0
365 RUS 2001 145976 0
365 RUS 2002 145306 0
365 RUS 2003 144566 0
365 RUS 2004 143821 0
365 RUS 2005 143114 0
365 RUS 2006 142487 0
365 RUS 2007 142115 0
365 RUS 2008 141956 0
365 RUS 2009 141909 0
365 RUS 2010 142938 0
365 RUS 2011 143974.46 3
365 RUS 2012 145018.44 3
366 EST 1918 1103 0
366 EST 1919 1105 0
366 EST 1920 1107 0
366 EST 1921 1109 0
366 EST 1922 1111 0
366 EST 1923 1112 0
366 EST 1924 1114 0
366 EST 1925 1115 0
366 EST 1926 1117 0
366 EST 1927 1117 0
366 EST 1928 1117 0
366 EST 1929 1117 0
366 EST 1930 1117 0
366 EST 1931 1117 0
366 EST 1932 1120 0
366 EST 1933 1123 0
366 EST 1934 1126 0
366 EST 1935 1129 0
366 EST 1936 1132 0
366 EST 1937 1135 0
366 EST 1938 1138 0
366 EST 1939 1141 0
366 EST 1940 1144 0
366 EST 1991 1566 0
366 EST 1992 1544 0
366 EST 1993 1517 0
366 EST 1994 1499 0
366 EST 1995 1484 0
366 EST 1996 1469 0
366 EST 1997 1455 0
366 EST 1998 1429 0
366 EST 1999 1412 0
366 EST 2000 1396 0
366 EST 2001 1364 0
366 EST 2002 1359 0
366 EST 2003 1354 0
366 EST 2004 1349 0
366 EST 2005 1346 0
366 EST 2006 1344 0
366 EST 2007 1342 0
366 EST 2008 1341 0
366 EST 2009 1340 0
366 EST 2010 1340 0
366 EST 2011 1340 3
366 EST 2012 1340 3
367 LAT 1918 1596 0
367 LAT 1919 1629 0
367 LAT 1920 1663 0
367 LAT 1921 1698 0
367 LAT 1922 1734 0
367 LAT 1923 1770 0
367 LAT 1924 1807 0
367 LAT 1925 1845 0
367 LAT 1926 1858 0
367 LAT 1927 1870 0
367 LAT 1928 1883 0
367 LAT 1929 1891 0
367 LAT 1930 1900 0
367 LAT 1931 1910 0
367 LAT 1932 1920 0
367 LAT 1933 1930 0
367 LAT 1934 1940 0
367 LAT 1935 1950 0
367 LAT 1936 1960 0
367 LAT 1937 1970 0
367 LAT 1938 1980 0
367 LAT 1939 1990 0
367 LAT 1940 2000 0
367 LAT 1991 2662 0
367 LAT 1992 2632 0
367 LAT 1993 2586 0
367 LAT 1994 2548 0
367 LAT 1995 2516 0
367 LAT 1996 2491 0
367 LAT 1997 2474 0
367 LAT 1998 2424 0
367 LAT 1999 2389 0
367 LAT 2000 2357 0
367 LAT 2001 2355 0
367 LAT 2002 2339 0
367 LAT 2003 2325 0
367 LAT 2004 2313 0
367 LAT 2005 2301 0
367 LAT 2006 2288 0
367 LAT 2007 2276 0
367 LAT 2008 2266 0
367 LAT 2009 2255 0
367 LAT 2010 2239 0
367 LAT 2011 2223.11 3
367 LAT 2012 2207.34 3
368 LIT 1918 2029 0
368 LIT 1919 2053 0
368 LIT 1920 2078 0
368 LIT 1921 2103 0
368 LIT 1922 2128 0
368 LIT 1923 2154 0
368 LIT 1924 2180 0
368 LIT 1925 2206 0
368 LIT 1926 2232 0
368 LIT 1927 2259 0
368 LIT 1928 2286 0
368 LIT 1929 2313 0
368 LIT 1930 2340 0
368 LIT 1931 2367 0
368 LIT 1932 2395 0
368 LIT 1933 2423 0
368 LIT 1934 2451 0
368 LIT 1935 2475 0
368 LIT 1936 2500 0
368 LIT 1937 2525 0
368 LIT 1938 2550 0
368 LIT 1939 2710 0
368 LIT 1940 2879 0
368 LIT 1991 3742 0
368 LIT 1992 3742 0
368 LIT 1993 3730 0
368 LIT 1994 3721 0
368 LIT 1995 3715 0
368 LIT 1996 3710 0
368 LIT 1997 3706 0
368 LIT 1998 3694 0
368 LIT 1999 3682 0
368 LIT 2000 3670 0
368 LIT 2001 3481 0
368 LIT 2002 3469 0
368 LIT 2003 3454 0
368 LIT 2004 3436 0
368 LIT 2005 3414 0
368 LIT 2006 3394 0
368 LIT 2007 3376 0
368 LIT 2008 3358 0
368 LIT 2009 3339 0
368 LIT 2010 3287 0
368 LIT 2011 3235.81 3
368 LIT 2012 3185.42 3
369 UKR 1991 52000 0
369 UKR 1992 52150 0
369 UKR 1993 52179 0
369 UKR 1994 51921 0
369 UKR 1995 51277 0
369 UKR 1996 51094 0
369 UKR 1997 50698 0
369 UKR 1998 50861 0
369 UKR 1999 50658 0
369 UKR 2000 50456 0
369 UKR 2001 48923 0
369 UKR 2002 48457 0
369 UKR 2003 48003 0
369 UKR 2004 47622 0
369 UKR 2005 47821 0
369 UKR 2006 46930 0
369 UKR 2007 46646 0
369 UKR 2008 46258 0
369 UKR 2009 46053 0
369 UKR 2010 45963 0
369 UKR 2011 45873.18 3
369 UKR 2012 45783.53 3
370 BLR 1991 10271 0
370 BLR 1992 10313 0
370 BLR 1993 10356 0
370 BLR 1994 10308 0
370 BLR 1995 10281 0
370 BLR 1996 10250 0
370 BLR 1997 10215 0
370 BLR 1998 10315 0
370 BLR 1999 10274 0
370 BLR 2000 10236 0
370 BLR 2001 9971 0
370 BLR 2002 9925 0
370 BLR 2003 9874 0
370 BLR 2004 9825 0
370 BLR 2005 9775 0
370 BLR 2006 9733 0
370 BLR 2007 9702 0
370 BLR 2008 9671.1 3
370 BLR 2009 9640.3 3
370 BLR 2010 9609.59 3
370 BLR 2011 9578.98 3
370 BLR 2012 9548.47 3
371 ARM 1991 3612 0
371 ARM 1992 3686 0
371 ARM 1993 3731 0
371 ARM 1994 3746 0
371 ARM 1995 3759 0
371 ARM 1996 3764 0
371 ARM 1997 3642 0
371 ARM 1998 3536 0
371 ARM 1999 3525 0
371 ARM 2000 3520 0
371 ARM 2001 3214 0
371 ARM 2002 3212 0
371 ARM 2003 3211 0
371 ARM 2004 3214 0
371 ARM 2005 3218 0
371 ARM 2006 3221 0
371 ARM 2007 3227 0
371 ARM 2008 3234 0
371 ARM 2009 3244 0
371 ARM 2010 3256 0
371 ARM 2011 3268.04 3
371 ARM 2012 3280.13 3
372 GRG 1991 5464 0
372 GRG 1992 5455 0
372 GRG 1993 5440 0
372 GRG 1994 5426 0
372 GRG 1995 5417 0
372 GRG 1996 5411 0
372 GRG 1997 5434 0
372 GRG 1998 5059 0
372 GRG 1999 5006 0
372 GRG 2000 4968 0
372 GRG 2001 4386 0
372 GRG 2002 4357 0
372 GRG 2003 4329 0
372 GRG 2004 4318 0
372 GRG 2005 4361 0
372 GRG 2006 4398 0
372 GRG 2007 4388 0
372 GRG 2008 4384 0
372 GRG 2009 4411 0
372 GRG 2010 4438.17 3
372 GRG 2011 4465.5 3
372 GRG 2012 4493 3
373 AZE 1991 7187 0
373 AZE 1992 7297 0
373 AZE 1993 7368 0
373 AZE 1994 7431 0
373 AZE 1995 7487 0
373 AZE 1996 7574 0
373 AZE 1997 7625 0
373 AZE 1998 7669 0
373 AZE 1999 7697 0
373 AZE 2000 7734 0
373 AZE 2001 8111 0
373 AZE 2002 8172 0
373 AZE 2003 8234 0
373 AZE 2004 8307 0
373 AZE 2005 8392 0
373 AZE 2006 8485 0
373 AZE 2007 8581 0
373 AZE 2008 8838 0
373 AZE 2009 8947 0
373 AZE 2010 9047 0
373 AZE 2011 9148.12 3
373 AZE 2012 9250.37 3
375 FIN 1917 2228 0
375 FIN 1918 2641 0
375 FIN 1919 3130 0
375 FIN 1920 3710 0
375 FIN 1921 3210 0
375 FIN 1922 3240 0
375 FIN 1923 3270 0
375 FIN 1924 3300 0
375 FIN 1925 3330 0
375 FIN 1926 3360 0
375 FIN 1927 3400 0
375 FIN 1928 3420 0
375 FIN 1929 3450 0
375 FIN 1930 3480 0
375 FIN 1931 3500 0
375 FIN 1932 3530 0
375 FIN 1933 3550 0
375 FIN 1934 3580 0
375 FIN 1935 3590 0
375 FIN 1936 3630 0
375 FIN 1937 3660 0
375 FIN 1938 3690 0
375 FIN 1939 3700 0
375 FIN 1940 3700 0
375 FIN 1941 3710 0
375 FIN 1942 3730 0
375 FIN 1943 3750 0
375 FIN 1944 3780 0
375 FIN 1945 3820 0
375 FIN 1946 3900 0
375 FIN 1947 3860 0
375 FIN 1948 3912 0
375 FIN 1949 3963 0
375 FIN 1950 4009 0
375 FIN 1951 4047 0
375 FIN 1952 4090 0
375 FIN 1953 4139 0
375 FIN 1954 4187 0
375 FIN 1955 4235 0
375 FIN 1956 4282 0
375 FIN 1957 4324 0
375 FIN 1958 4360 0
375 FIN 1959 4395 0
375 FIN 1960 4430 0
375 FIN 1961 4461 0
375 FIN 1962 4491 0
375 FIN 1963 4523 0
375 FIN 1964 4549 0
375 FIN 1965 4564 0
375 FIN 1966 4581 0
375 FIN 1967 4606 0
375 FIN 1968 4626 0
375 FIN 1969 4624 0
375 FIN 1970 4606 0
375 FIN 1971 4612 0
375 FIN 1972 4640 0
375 FIN 1973 4666 0
375 FIN 1974 4691 0
375 FIN 1975 4711 0
375 FIN 1976 4726 0
375 FIN 1977 4739 0
375 FIN 1978 4753 0
375 FIN 1979 4780 0
375 FIN 1980 4780 0
375 FIN 1981 4800 0
375 FIN 1982 4827 0
375 FIN 1983 4856 0
375 FIN 1984 4882 0
375 FIN 1985 4902 0
375 FIN 1986 4918 0
375 FIN 1987 4932 0
375 FIN 1988 4946 0
375 FIN 1989 4964 0
375 FIN 1990 4986 0
375 FIN 1991 5014 0
375 FIN 1992 5042 0
375 FIN 1993 5066 0
375 FIN 1994 5088 0
375 FIN 1995 5108 0
375 FIN 1996 5125 0
375 FIN 1997 5140 0
375 FIN 1998 5154 0
375 FIN 1999 5165 0
375 FIN 2000 5176 0
375 FIN 2001 5188 0
375 FIN 2002 5201 0
375 FIN 2003 5213 0
375 FIN 2004 5228 0
375 FIN 2005 5246 0
375 FIN 2006 5266 0
375 FIN 2007 5289 0
375 FIN 2008 5313 0
375 FIN 2009 5311 0
375 FIN 2010 5335 0
375 FIN 2011 5359.11 3
375 FIN 2012 5383.33 3
380 SWD 1816 3400 0
380 SWD 1817 3442 0
380 SWD 1818 3480 0
380 SWD 1819 3511 0
380 SWD 1820 3543 0
380 SWD 1821 3582 0
380 SWD 1822 3627 0
380 SWD 1823 3681 0
380 SWD 1824 3736 0
380 SWD 1825 3793 0
380 SWD 1826 3850 0
380 SWD 1827 3895 0
380 SWD 1828 3930 0
380 SWD 1829 3963 0
380 SWD 1830 4000 0
380 SWD 1831 4032 0
380 SWD 1832 4062 0
380 SWD 1833 4104 0
380 SWD 1834 4146 0
380 SWD 1835 4192 0
380 SWD 1836 4244 0
380 SWD 1837 4282 0
380 SWD 1838 4307 0
380 SWD 1839 4331 0
380 SWD 1840 4364 0
380 SWD 1841 4410 0
380 SWD 1842 4461 0
380 SWD 1843 4508 0
380 SWD 1844 4558 0
380 SWD 1845 4615 0
380 SWD 1846 4667 0
380 SWD 1847 4702 0
380 SWD 1848 4743 0
380 SWD 1849 4796 0
380 SWD 1850 4854 0
380 SWD 1851 4909 0
380 SWD 1852 4955 0
380 SWD 1853 4992 0
380 SWD 1854 5043 0
380 SWD 1855 5102 0
380 SWD 1856 5158 0
380 SWD 1857 5201 0
380 SWD 1858 5254 0
380 SWD 1859 5331 0
380 SWD 1860 5420 0
380 SWD 1861 5503 0
380 SWD 1862 5569 0
380 SWD 1863 5641 0
380 SWD 1864 5714 0
380 SWD 1865 5782 0
380 SWD 1866 5845 0
380 SWD 1867 5894 0
380 SWD 1868 5908 0
380 SWD 1869 5895 0
380 SWD 1870 5899 0
380 SWD 1871 5931 0
380 SWD 1872 5982 0
380 SWD 1873 6041 0
380 SWD 1874 6103 0
380 SWD 1875 6165 0
380 SWD 1876 6230 0
380 SWD 1877 6304 0
380 SWD 1878 6381 0
380 SWD 1879 6454 0
380 SWD 1880 6489 0
380 SWD 1881 6490 0
380 SWD 1882 6494 0
380 SWD 1883 6510 0
380 SWD 1884 6554 0
380 SWD 1885 6610 0
380 SWD 1886 6662 0
380 SWD 1887 6693 0
380 SWD 1888 6717 0
380 SWD 1889 6741 0
380 SWD 1890 6765 0
380 SWD 1891 6790 0
380 SWD 1892 6811 0
380 SWD 1893 6864 0
380 SWD 1894 6926 0
380 SWD 1895 6996 0
380 SWD 1896 7070 0
380 SWD 1897 7146 0
380 SWD 1898 7219 0
380 SWD 1899 7285 0
380 SWD 1900 7356 0
380 SWD 1901 7391 0
380 SWD 1902 7442 0
380 SWD 1903 7475 0
380 SWD 1904 7515 0
380 SWD 1905 5280 0
380 SWD 1906 5316 0
380 SWD 1907 5357 0
380 SWD 1908 5404 0
380 SWD 1909 5453 0
380 SWD 1910 5499 0
380 SWD 1911 5542 0
380 SWD 1912 5583 0
380 SWD 1913 5621 0
380 SWD 1914 5674 0
380 SWD 1915 5691 0
380 SWD 1916 5711 0
380 SWD 1917 5779 0
380 SWD 1918 5802 0
380 SWD 1919 5830 0
380 SWD 1920 5876 0
380 SWD 1921 5929 0
380 SWD 1922 5971 0
380 SWD 1923 5997 0
380 SWD 1924 6021 0
380 SWD 1925 6045 0
380 SWD 1926 6064 0
380 SWD 1927 6081 0
380 SWD 1928 6097 0
380 SWD 1929 6113 0
380 SWD 1930 6131 0
380 SWD 1931 6152 0
380 SWD 1932 6176 0
380 SWD 1933 6201 0
380 SWD 1934 6222 0
380 SWD 1935 6242 0
380 SWD 1936 6259 0
380 SWD 1937 6280 0
380 SWD 1938 6300 0
380 SWD 1939 6320 0
380 SWD 1940 6360 0
380 SWD 1941 6390 0
380 SWD 1942 6430 0
380 SWD 1943 6490 0
380 SWD 1944 6560 0
380 SWD 1945 6640 0
380 SWD 1946 6720 0
380 SWD 1947 6800 0
380 SWD 1948 6925 0
380 SWD 1949 6986 0
380 SWD 1950 7047 0
380 SWD 1951 7099 0
380 SWD 1952 7151 0
380 SWD 1953 7192 0
380 SWD 1954 7235 0
380 SWD 1955 7262 0
380 SWD 1956 7316 0
380 SWD 1957 7367 0
380 SWD 1958 7415 0
380 SWD 1959 7454 0
380 SWD 1960 7480 0
380 SWD 1961 7520 0
380 SWD 1962 7562 0
380 SWD 1963 7604 0
380 SWD 1964 7661 0
380 SWD 1965 7734 0
380 SWD 1966 7808 0
380 SWD 1967 7868 0
380 SWD 1968 7914 0
380 SWD 1969 7970 0
380 SWD 1970 8043 0
380 SWD 1971 8098 0
380 SWD 1972 8122 0
380 SWD 1973 8137 0
380 SWD 1974 8161 0
380 SWD 1975 8193 0
380 SWD 1976 8222 0
380 SWD 1977 8252 0
380 SWD 1978 8276 0
380 SWD 1979 8294 0
380 SWD 1980 8310 0
380 SWD 1981 8320 0
380 SWD 1982 8325 0
380 SWD 1983 8329 0
380 SWD 1984 8337 0
380 SWD 1985 8350 0
380 SWD 1986 8370 0
380 SWD 1987 8398 0
380 SWD 1988 8437 0
380 SWD 1989 8493 0
380 SWD 1990 8559 0
380 SWD 1991 8617 0
380 SWD 1992 8668 0
380 SWD 1993 8719 0
380 SWD 1994 8781 0
380 SWD 1995 8831 0
380 SWD 1996 8843 0
380 SWD 1997 8846 0
380 SWD 1998 8875 0
380 SWD 1999 8892 0
380 SWD 2000 8910 0
380 SWD 2001 8896 0
380 SWD 2002 8925 0
380 SWD 2003 8958 0
380 SWD 2004 8994 0
380 SWD 2005 9030 0
380 SWD 2006 9081 0
380 SWD 2007 9148 0
380 SWD 2008 9220 0
380 SWD 2009 9299 0
380 SWD 2010 9378 0
380 SWD 2011 9457.67 3
380 SWD 2012 9538.02 3
385 NOR 1905 2303 0
385 NOR 1906 2313 0
385 NOR 1907 2324 0
385 NOR 1908 2333 0
385 NOR 1909 2358 0
385 NOR 1910 2376 0
385 NOR 1911 2390 0
385 NOR 1912 2411 0
385 NOR 1913 2435 0
385 NOR 1914 2458 0
385 NOR 1915 2486 0
385 NOR 1916 2509 0
385 NOR 1917 2535 0
385 NOR 1918 2565 0
385 NOR 1919 2589 0
385 NOR 1920 2616 0
385 NOR 1921 2653 0
385 NOR 1922 2682 0
385 NOR 1923 2707 0
385 NOR 1924 2719 0
385 NOR 1925 2738 0
385 NOR 1926 2755 0
385 NOR 1927 2770 0
385 NOR 1928 2778 0
385 NOR 1929 2790 0
385 NOR 1930 2799 0
385 NOR 1931 2815 0
385 NOR 1932 2832 0
385 NOR 1933 2850 0
385 NOR 1934 2866 0
385 NOR 1935 2882 0
385 NOR 1936 2896 0
385 NOR 1937 2910 0
385 NOR 1938 2926 0
385 NOR 1939 2944 0
385 NOR 1940 2963 0
385 NOR 1941 2982.2 1
385 NOR 1942 2998.2 1
385 NOR 1943 3019.5 1
385 NOR 1944 3045.3 1
385 NOR 1945 3075 0
385 NOR 1946 3107 0
385 NOR 1947 3146 0
385 NOR 1948 3201 0
385 NOR 1949 3234 0
385 NOR 1950 3265 0
385 NOR 1951 3296 0
385 NOR 1952 3328 0
385 NOR 1953 3361 0
385 NOR 1954 3394 0
385 NOR 1955 3427 0
385 NOR 1956 3460 0
385 NOR 1957 3492 0
385 NOR 1958 3523 0
385 NOR 1959 3553 0
385 NOR 1960 3581 0
385 NOR 1961 3610 0
385 NOR 1962 3639 0
385 NOR 1963 3667 0
385 NOR 1964 3694 0
385 NOR 1965 3723 0
385 NOR 1966 3753 0
385 NOR 1967 3785 0
385 NOR 1968 3819 0
385 NOR 1969 3851 0
385 NOR 1970 3877 0
385 NOR 1971 3903 0
385 NOR 1972 3933 0
385 NOR 1973 3961 0
385 NOR 1974 3985 0
385 NOR 1975 4007 0
385 NOR 1976 4026 0
385 NOR 1977 4043 0
385 NOR 1978 4059 0
385 NOR 1979 4073 0
385 NOR 1980 4086 0
385 NOR 1981 4100 0
385 NOR 1982 4115 0
385 NOR 1983 4128 0
385 NOR 1984 4140 0
385 NOR 1985 4153 0
385 NOR 1986 4167 0
385 NOR 1987 4187 0
385 NOR 1988 4209 0
385 NOR 1989 4227 0
385 NOR 1990 4241 0
385 NOR 1991 4262 0
385 NOR 1992 4286 0
385 NOR 1993 4312 0
385 NOR 1994 4325 0
385 NOR 1995 4359 0
385 NOR 1996 4381 0
385 NOR 1997 4406 0
385 NOR 1998 4419 0
385 NOR 1999 4442 0
385 NOR 2000 4465 0
385 NOR 2001 4514 0
385 NOR 2002 4538 0
385 NOR 2003 4565 0
385 NOR 2004 4592 0
385 NOR 2005 4623 0
385 NOR 2006 4661 0
385 NOR 2007 4709 0
385 NOR 2008 4768 0
385 NOR 2009 4829 0
385 NOR 2010 4889 0
385 NOR 2011 4949.75 3
385 NOR 2012 5011.25 3
390 DEN 1816 1761 0
390 DEN 1817 1775 0
390 DEN 1818 1790 0
390 DEN 1819 1804 0
390 DEN 1820 1819 0
390 DEN 1821 1833 0
390 DEN 1822 1848 0
390 DEN 1823 1863 0
390 DEN 1824 1878 0
390 DEN 1825 1893 0
390 DEN 1826 1908 0
390 DEN 1827 1924 0
390 DEN 1828 1939 0
390 DEN 1829 1955 0
390 DEN 1830 1971 0
390 DEN 1831 1987 0
390 DEN 1832 2003 0
390 DEN 1833 2019 0
390 DEN 1834 2035 0
390 DEN 1835 2051 0
390 DEN 1836 2067 0
390 DEN 1837 2083 0
390 DEN 1838 2099 0
390 DEN 1839 2116 0
390 DEN 1840 2133 0
390 DEN 1841 2153 0
390 DEN 1842 2175 0
390 DEN 1843 2196 0
390 DEN 1844 2217 0
390 DEN 1845 2239 0
390 DEN 1846 2258 0
390 DEN 1847 2277 0
390 DEN 1848 2296 0
390 DEN 1849 2316 0
390 DEN 1850 2336 0
390 DEN 1851 2362 0
390 DEN 1852 2388 0
390 DEN 1853 2415 0
390 DEN 1854 2442 0
390 DEN 1855 2469 0
390 DEN 1856 2496 0
390 DEN 1857 2523 0
390 DEN 1858 2550 0
390 DEN 1859 2577 0
390 DEN 1860 2605 0
390 DEN 1861 2633 0
390 DEN 1862 2662 0
390 DEN 1863 2691 0
390 DEN 1864 1716 0
390 DEN 1865 1718 0
390 DEN 1866 1720 0
390 DEN 1867 1740 0
390 DEN 1868 1760 0
390 DEN 1869 1780 0
390 DEN 1870 1790 0
390 DEN 1871 1810 0
390 DEN 1872 1820 0
390 DEN 1873 1840 0
390 DEN 1874 1860 0
390 DEN 1875 1870 0
390 DEN 1876 1890 0
390 DEN 1877 1920 0
390 DEN 1878 1940 0
390 DEN 1879 1960 0
390 DEN 1880 1980 0
390 DEN 1881 1990 0
390 DEN 1882 2010 0
390 DEN 1883 2030 0
390 DEN 1884 2050 0
390 DEN 1885 2080 0
390 DEN 1886 2100 0
390 DEN 1887 2120 0
390 DEN 1888 2140 0
390 DEN 1889 2160 0
390 DEN 1890 2180 0
390 DEN 1891 2190 0
390 DEN 1892 2210 0
390 DEN 1893 2230 0
390 DEN 1894 2250 0
390 DEN 1895 2280 0
390 DEN 1896 2310 0
390 DEN 1897 2340 0
390 DEN 1898 2370 0
390 DEN 1899 2400 0
390 DEN 1900 2430 0
390 DEN 1901 2460 0
390 DEN 1902 2490 0
390 DEN 1903 2520 0
390 DEN 1904 2550 0
390 DEN 1905 2570 0
390 DEN 1906 2600 0
390 DEN 1907 2630 0
390 DEN 1908 2670 0
390 DEN 1909 2700 0
390 DEN 1910 2740 0
390 DEN 1911 2770 0
390 DEN 1912 2800 0
390 DEN 1913 2830 0
390 DEN 1914 2870 0
390 DEN 1915 2900 0
390 DEN 1916 2940 0
390 DEN 1917 2970 0
390 DEN 1918 3010 0
390 DEN 1919 3040 0
390 DEN 1920 3080 0
390 DEN 1921 3280 0
390 DEN 1922 3320 0
390 DEN 1923 3360 0
390 DEN 1924 3390 0
390 DEN 1925 3420 0
390 DEN 1926 3450 0
390 DEN 1927 3470 0
390 DEN 1928 3500 0
390 DEN 1929 3520 0
390 DEN 1930 3540 0
390 DEN 1931 3570 0
390 DEN 1932 3600 0
390 DEN 1933 3630 0
390 DEN 1934 3670 0
390 DEN 1935 3690 0
390 DEN 1936 3720 0
390 DEN 1937 3750 0
390 DEN 1938 3780 0
390 DEN 1939 3800 0
390 DEN 1940 3830 0
390 DEN 1941 3860.24 3
390 DEN 1942 3890.71 3
390 DEN 1943 3922.62 3
390 DEN 1944 3980.88 3
390 DEN 1945 4040 0
390 DEN 1946 4100 0
390 DEN 1947 4150 0
390 DEN 1948 4190 0
390 DEN 1949 4230 0
390 DEN 1950 4270 0
390 DEN 1951 4304 0
390 DEN 1952 4336 0
390 DEN 1953 4369 0
390 DEN 1954 4407 0
390 DEN 1955 4439 0
390 DEN 1956 4466 0
390 DEN 1957 4488 0
